"","date","time_berth","queue_pola","queue_polb","terminal_pola","terminal_polb","turn_pola","turn_polb"
"181","2022-06-30",6.2549825158122,17.0324506352365,12.9371316306483,71.3332312873106,64.285690897184,88.3656819225471,77.2228225278323
"182","2022-07-01",6.38346464167062,16.3277938710169,14.3393650271426,69.7734410733344,64.8603388715249,86.1012349443513,79.1997038986676
"183","2022-07-02",6.27909641512522,16.3415158023934,14.1168981481481,67.4825099723842,62.1977513227513,83.8240257747775,76.3146494708995
"184","2022-07-03",7.30085898631841,16.9736226002809,14.1211267605634,68.877789917278,61.6639602319801,85.8514125175589,75.7850869925435
"185","2022-07-04",7.89813067784766,16.9736226002809,14.1828190158465,68.877789917278,61.930775646372,85.8514125175589,76.1135946622185
"186","2022-07-05",8.35284158506452,17.4931352266316,13.5143312101911,67.5399661463231,62.7281050955414,85.0331013729547,76.2424363057325
"187","2022-07-06",7.79228360265564,16.9527539779682,14.5564864864865,68.5897184822521,60.2924324324324,85.5424724602203,74.8489189189189
"188","2022-07-07",8.19823050658191,20.442809191841,17.4931153184165,68.574748257165,57.7036718301779,89.0175574490059,75.1967871485944
"189","2022-07-08",8.22767123287671,21.2455636743215,18.5464235624123,69.73251565762,60.8347826086957,90.9780793319415,79.381206171108
"190","2022-07-09",8.34170666196997,21.6275167785235,20.9826494078766,71.1639132679401,68.2800881299917,92.7914300464636,89.2627375378684
"191","2022-07-10",8.10949675838912,21.2279467202815,21.6449688093301,70.332998240764,70.295633306211,91.5609449610455,91.9406021155411
"192","2022-07-11",6.60553054055965,21.2279467202815,21.6449688093301,70.332998240764,70.295633306211,91.5609449610455,91.9406021155411
"193","2022-07-12",5.86948311891035,21.434592445328,20.8586587436333,72.7590457256461,70.8544142614601,94.1936381709742,91.7130730050934
"194","2022-07-13",5.52934301534689,21.6651778593077,20.1471571906355,75.2984527037805,71.4202341137124,96.9636305630882,91.5673913043478
"195","2022-07-14",5.67675485297731,18.8636645962733,18.2534479961058,76.5781055900621,72.2240791822165,95.4417701863354,90.4775271783222
"196","2022-07-15",5.49912600617191,18.3137091394263,17.3818724749693,77.3740827218145,71.6850518180221,95.6877918612408,89.0669242929914
"197","2022-07-16",6.04196742777641,19.7719478737997,17.4036796536797,77.1176268861454,72.425505050505,96.8895747599451,89.8291847041847
"198","2022-07-17",6.00422379514594,19.9744293804702,16.9199637023593,76.2460957611121,71.3422867513612,96.2205251415823,88.2622504537205
"199","2022-07-18",6.21609844087654,19.8910519125683,16.9199637023593,76.2196038251366,71.3422867513612,96.1106557377049,88.2622504537205
"200","2022-07-19",6.62319096988783,20.1010031131097,17.1118942731278,75.597890003459,70.5617621145374,95.6988931165687,87.6736563876652
"201","2022-07-20",6.5569523445342,20.3498178032275,16.9870493524676,73.3279541905258,71.1083304165208,93.6777719937533,88.0953797689885
"202","2022-07-21",6.9516398538898,21.8039689387403,17.9276507991064,71.9803278688525,68.4803230795669,93.7842968075928,86.4079738786733
"203","2022-07-22",6.75274941419946,21.0792555751644,16.5046060991105,71.3314615754853,67.3565756035578,92.4107171506498,83.8611817026684
"204","2022-07-23",6.4854688449335,19.2777248172863,15.1679798298141,71.4979345408325,64.4372833280807,90.7756593581188,79.6052631578947
"205","2022-07-24",6.03295062074116,19.5152960526316,15.2340934460214,72.4995065789474,63.9854887577739,92.014802631579,79.2195822037952
"206","2022-07-25",6.29817327303361,19.5679154976069,15.049213836478,72.4471034824228,63.5212264150943,92.0150189800297,78.5704402515723
"207","2022-07-26",6.08930228634101,19.4495578119882,13.7283539486204,71.900425810678,62.5529654297494,91.3499836226662,76.2813193783698
"208","2022-07-27",5.48544626845082,19.3097402597403,12.4449967928159,72.6946428571429,58.5647851186658,92.0043831168831,71.0097819114817
"209","2022-07-28",5.40927534788778,18.9080553295362,11.5645108872278,73.3427176566314,57.7682807929802,92.2507729861676,69.332791680208
